,product_id,product_name,unit,product_type,brand_name,manufacturer_name,l0_category,l1_category,l2_category,l0_category_id,l1_category_id,l2_category_id
161,426416,JK Thick Poha,500 g,Thick Poha,JK,J. K. SPICES & FOOD PRODUCTS,"Atta, Rice & Dal","Poha, Daliya & Other Grains",Poha,16,1295,1288
162,488676,Dettol Clean & Fresh Multi Purpose Cleaner - Lemon & Lime Refill,1.2 l,Multi Purpose Cleaner,Dettol,,Cleaning Essentials,Floor Cleaners & More,Floor Cleaners & More,18,51,51
163,477722,Ghadi Detergent Powder - Pack of 2,2 x 1 kg,Detergent Powder,Ghadi,RSPL LTD,Cleaning Essentials,Detergent Powder & Bars,Detergent Powders,18,983,54
164,348647,Scotch Brite 2 Pcs Super Strong Scrub Pad,1 unit,Scrub Pad,Scotch Brite,3M India,Cleaning Essentials,Dishwashing Accessories,Scrubbers & Cleaning Aids,18,986,1079
165,98588,Prasuma Chicken Seekh Kebab (Fresh & Chilled),500 g,Seekh Kebab,Prasuma,AMPLE FOODS PVT. LTD.,"Chicken, Meat & Fish",Chicken,Fresh Chicken,4,1362,1367
166,455656,Heineken 0.0 Non Alcoholic Beer,330 ml,Beer,Heineken,Starlite,Cold Drinks & Juices,Soft Drinks,Non-Alcoholic Drinks,332,1102,1486
167,479709,Lotus Biscoff Cream Biscuit,150 g,Biscuit,Lotus Biscoff,R R INTERNATIONAL,Organic & Premium,Cookies & Wafers,Cookies & Wafers,175,939,939
168,371377,Yardley London- English Rose Moisturising Body Lotion (For Women),350 ml + 50 ml,Body Lotion,Yardley,Wipro Enterprises Pvt. Ltd.,Personal Care,Body Moisturizers & More,Body Lotions,163,690,165
169,241563,Organic Harvest Daily Nourishing Night Cream,15 g,Night Cream,Organic Harvest,Happy Shopping,Personal Care,Facial Care,Face Cream & Lotion,163,1117,164
170,481822,Chitale Cornflakes Chivda Namkeen - Pack of 2,2 x 200 g,Chivda Namkeen,Chitale,CHITALE BANDHU MITHAIWALE,Munchies,Bhujia & Mixtures,Bhujia & Mixtures,1237,1178,1178
171,474791,Wow Skin Science Himalayan Rose Body Lotion,400 ml,Body Lotion,Wow Skin Science,KAPCO INTERNATIONAL LTD.,Personal Care,Body Moisturizers & More,Body Lotions,163,690,165
172,404316,Budweiser 0.0 Non Alcoholic Beer (Can) - Pack of 4,4x330 ml,Beer,Budweiser,Anheuser-busch InBev,Cold Drinks & Juices,Soft Drinks,Cold Drink Cans,332,1102,1107
173,481186,Conscious Food Organic & Cold Pressed Groundnut Oil - Pack of 2,2 x 500 ml,Groundnut Oil,Conscious Food,Conscious Food,Organic & Premium,Oil & Ghee,Oil & Ghee,175,799,799
174,441359,O'range Panch Tattva Soap 125 g - Pack of 2,2 x 125 g,Soap,O'range,HOT,Personal Care,Bathing Soaps,Bathing Soaps,163,696,696
175,35373,Bingo Mad Angles Achaari Masti Crisps,66 g,Crisps,Bingo Mad Angles,ITC Limited,Munchies,Chips & Crisps,Crisps & Puffs,1237,940,1177
176,186388,Patanjali Herbo Wash Detergent Bar,240 g,Detergent Bar,Patanjali,PATANJALI AYURVED LIMITED,Cleaning Essentials,Detergent Powder & Bars,Detergent Bars,18,983,984
177,428037,Tide Blue/White Detergent Bar - Pack of 10 & Free Container,10 x 200 g,Detergent Bar,Tide,PROCTER & GAMBLE INDIA,Cleaning Essentials,Detergent Powder & Bars,Detergent Bars,18,983,984
178,477142,Cadbury Fuse Fit Cranberries & Nuts Chocolate Bar,41 g,Chocolate Bar,Cadbury Fuse,Mondelez India,Sweet Tooth,Chocolates,Filled Bars,9,944,1737
179,490206,Bel Patta: 50 g Orange Marigold Flowers: 100 g Banana: 3 pieces Bel Patta + Orange Marigold Flowers + Banana Combo,Combo of 3,Combo,,,Vegetables & Fruits,Flowers & Leaves,Flowers & Leaves,1487,1452,1452
180,381605,Anand Sweets Khara Boondi Namkeen,200 g,Namkeen,Anand Sweets,Anand Sweets & Savouries,Munchies,Namkeen Snacks,Namkeen Snacks,1237,29,29
181,407625,PediaSure 7+ Specialized Nutrition for Growing Children Vanilla Health Drink,400 g,Health Drink,PediaSure,ABBOTT HEALTHCARE PVT LTD,"Tea, Coffee & Health Drinks",Health Drinks,Chocolate Health Drinks,12,960,1106
182,453621,Real Mango Drink - Pack of 2,2 x 600 ml,Mango Drink,Real,Dabur India Pvt Ltd,Cold Drinks & Juices,Fruit Juices,Mango Drinks & Juices,332,955,1108
183,543,Cadbury Dairy Milk Crackle Chocolate Bar,36 g,Chocolate Bar,Cadbury Dairy Milk,Mondelez India,Sweet Tooth,Chocolates,Chocolate Bestsellers,9,944,27
184,477345,Mee Mee Tooth & Gum Cleaning Green Finger Baby Toothbrush,1 unit,Baby Toothbrush,Mee Mee,ME N MOMS PVT. LTD.,Baby Care,Oral & Nasal Care,Oral & Nasal Care,7,998,998
185,494126,Omsom Surti Kolam Rice - Pack of 2,2 x 5 kg,Kolam Rice,Omsom,Mac Impex,"Atta, Rice & Dal",Rice,Sonamasuri & Kolam,16,1161,1192
186,365044,Gillette Venus Comfortglide Hair Removal Women's Razor,1 unit,Women's Razor,Gillette,PROCTER & GAMBLE INDIA,Personal Care,Women's Grooming,Women's Razors & Trimmers,163,1893,1894
187,494161,Tata Sampann Unpolished Kala Chana - Pack of 2,2 x 1 kg,Kala Chana,Tata Sampann,Tata Consumer Products Ltd,"Atta, Rice & Dal","Toor, Urad & Chana",Chana,16,1010,1702
188,369021,Popular Essentials Classic Raw Sonamasuri Rice - 18 Months Old,5 kg,Raw Sonamasuri Rice,Popular Essentials,POPULAR TRADERS,"Atta, Rice & Dal",Rice,Sonamasuri & Kolam,16,1161,1192
189,234482,Kraft Cheddar Explosion Cheese Macaroni,206 g,Macaroni,Kraft,R R INTERNATIONAL,Organic & Premium,Noodles & Pasta,Noodles & Pasta,175,1313,1313
190,155532,Palmolive Raspberry Foaming Hand Wash,250 ml,Hand Wash,Palmolive,COLGATE PALMOLIVE INDIA LTD,Personal Care,Handwash,Handwash,163,699,699
191,493133,Nespresso Napoli Coffee Capsules,1 pack (10 capsules),Coffee Capsules,Nespresso,Caramelly,"Tea, Coffee & Health Drinks",Coffee,Instant Coffee,12,1322,958
192,493139,Nespresso Kazaar Coffee Capsules,1 pack (10 capsules),Coffee Capsules,Nespresso,Caramelly,"Tea, Coffee & Health Drinks",Coffee,Instant Coffee,12,1322,958
193,261375,Priya Amla Pickle,500 g,Pickle,Priya,Ushodaya Enterprises Pvt. Ltd.,Sauces & Spreads,Chutney & Pickle,Other Pickles,972,1126,43
194,377958,Engage Blush Women's Deodorant - Pack of 2,2 x 150 ml,Women's Deodorant,Engage,ITC Limited,Personal Care,Deodorants & Powders,Deodorant,163,1115,1116
195,447742,Beverly Hills Polo Club No. 2 Women's Deodorant,150 ml,Women's Deodorant,Beverly Hills Polo Club,BHPC PERSONAL CARE PVT. LTD.,Personal Care,Deodorants & Powders,Deodorant,163,1115,1116
196,485246,Pigeon Perislastic Feeding Nipple (M) - Pack of 2,2 x 1 unit,Feeding Nipple,Pigeon,Pigeon India Pvt. Ltd.,Baby Care,Feeding Accessories,Feeding Accessories,7,169,169
197,441072,Himalaya Pure Hands Tulsi & Aloe Moisturizing Hand Wash,750 ml,Hand Wash,Himalaya,The Himalaya Drug Company (Personal Care),Personal Care,Handwash,Handwash,163,699,699
198,424288,Borges Fusilli Pasta Mini - Pack of 2,2 x 350 g,Pasta,Borges,BORGES INDIA PVT LTD,Instant & Frozen Food,Pasta,Pasta & Macaroni,15,968,1753
199,487346,Barilla Gnocchetti Pasta,500 g,Pasta,Barilla,Starlite,Instant & Frozen Food,Pasta,Pasta & Macaroni,15,968,1753
200,489441,Wow Skin Science Red Onion Black Seed Oil Shampoo - Pack of 2,2 x 1 l,Shampoo,Wow Skin Science,KAPCO INTERNATIONAL LTD.,Personal Care,Shampoo & Conditioner,Shampoo & Conditioner,163,166,166
201,491804,Wow Skin Science Amla Shampoo,300 ml,Shampoo,Wow Skin Science,KAPCO INTERNATIONAL LTD.,Personal Care,Shampoo & Conditioner,Shampoo & Conditioner,163,166,166
202,495258,Praakritik Natural Himalayan Pink Salt - Pack of 2,2 x 500 g,Pink Salt,Praakritik,Shashi Natural and Organics Pvt. Ltd.,Organic & Premium,"Organic Salt, Sugar & Honey","Organic Salt, Sugar & Honey",175,1936,1936
203,495239,Whole Farm Pesticide-Free Proso Millet - Pack of 2,2 x 500 g,Pesticide-Free Proso Millet,Whole Farm,HOT,Organic & Premium,Rice & Rice Products,Rice & Rice Products,175,1935,1935
204,594,Pringles Original Potato Chips,107 g,Potato Chips,Pringles,Kelloggs India,Munchies,Chips & Crisps,Potato Chips,1237,940,26
205,466076,Colombian Brew Coffee 3 in 1 Instant Coffee Premix (Cappuccino),10 x 20 g,Instant Coffee Premix,Colombian Brew Coffee,Ozori Industries Private Limited,"Tea, Coffee & Health Drinks",Coffee,Coffee Bags,12,1322,1105
206,13453,Organic Tattva Organic Brown Basmati Rice,1 kg,Organic Brown Basmati Rice,Organic Tattva,Mehrotra Consumer Products Pvt. Ltd.,Organic & Premium,Rice & Rice Products,Rice & Rice Products,175,1935,1935
207,491760,"Choostix Dog Brush (Double Sided, Large)",1 piece,Brush,Choostix,Ryal Vuitton Private Limited,Pet Care,Pet Grooming & Accessories,Pet Grooming & Accessories,5,403,403
208,425786,Colgate Natural Fruit Flavour Toothpaste for Kids (0-2 Years),70 g,Toothpaste,Colgate,COLGATE PALMOLIVE INDIA LTD,Personal Care,Oral Care,Toothpaste,163,722,61
209,377466,Vanish Oxi Action Fabric Stain Remover - Pack of 2,2 x 400 g,Stain Remover,Vanish,Reckitt Benckiser India Ltd Hyho,Cleaning Essentials,Laundry Additives,Laundry Additives,18,985,985
210,442963,Wow Skin Science Onion Oil with Comb,200 ml,Onion Oil,Wow Skin Science,KAPCO INTERNATIONAL LTD.,Personal Care,Hair Oil & Serum,Hair Oil & Serum,163,702,702
211,376121,Kitchen Xpress Wheat Daliya,500 g,Daliya,Kitchen Xpress,KITCHEN XPRESS OVERSEAS LTD,"Atta, Rice & Dal","Poha, Daliya & Other Grains",Daliya,16,1295,1298
212,482377,Morelli Olive Taggiasche Germ Wheat Pasta,250 g,Pasta,Morelli,,Instant & Frozen Food,Pasta,Pasta & Macaroni,15,968,1753
213,488270,Dr. Beckmann Fruit & Drink Stain Remover,50 ml,Stain Remover,Dr. Beckmann,,Cleaning Essentials,Laundry Additives,Laundry Additives,18,985,985
214,489203,Gainda Phenyl (White) - Pack of 2,2 x 5 l,Phenyl,Gainda,GRAND CHEMICAL WORKS,Cleaning Essentials,Floor Cleaners & More,Floor Cleaners & More,18,51,51
215,489188,Scotch Brite Sponge Wipe - Pack of 2,2 x 5 units,Sponge Wipe,Scotch Brite,3M India,Cleaning Essentials,Dishwashing Accessories,Scrubbers & Cleaning Aids,18,986,1079
216,381022,Bhagirathi Rajgira Flour,200 g,Rajgira Flour,Bhagirathi,Bhagirathi Products,"Atta, Rice & Dal",Other Flours,Other Flours,16,48,48
217,492553,Bhagirathi Wade Flour - Pack of 2,2 x 500 g,Flour,Bhagirathi,Bhagirathi Products,"Atta, Rice & Dal",Other Flours,Other Flours,16,48,48
218,3899,Dry Gucchi Mushroom,25 g,Mushroom,,HOT,Vegetables & Fruits,Exotics,Exotics,1487,278,278
219,24743,Tide Double Power Lemon & Mint Detergent Powder,2 kg,Detergent Powder,Tide,PROCTER & GAMBLE INDIA,Cleaning Essentials,Detergent Powder & Bars,Detergent Powders,18,983,54
220,481830,Gulab Mini Bhakarwadi - Pack of 2,2 x 180 g,Bhakarwadi,Gulab,Lala Shivnath Rai Sumerchand Confectioner Pvt. Ltd.,Munchies,Namkeen Snacks,Namkeen Snacks,1237,29,29
221,428030,Tide White Detergent Bar - Pack of 5,5 x 200 g,Detergent Bar,Tide,PROCTER & GAMBLE INDIA,Cleaning Essentials,Detergent Powder & Bars,Detergent Bars,18,983,984
222,139560,Trixie Kokosol Coconut Oil Dog Shampoo,250 ml,Dog Shampoo,Trixie,Ryal Vuitton Private Limited,Pet Care,Pet Grooming & Accessories,Pet Grooming & Accessories,5,403,403
223,106786,Ching's Secret Red Chilli Sauce,200 g,Sauce,Ching's Secret,CAPITAL FOODS LTD,Sauces & Spreads,Asian Sauces,Asian Sauces,972,1130,1130
224,477623,TGFC Curry Cut Mutton,500 g,Mutton,TGFC,Infifresh Foods Pvt. Ltd.,"Chicken, Meat & Fish",Mutton,Fresh Mutton,4,1363,1369
225,556,Cadbury Bournville 50% Dark Chocolate (Rich Cocoa),80 g,Dark Chocolate,Cadbury Bournville,Mondelez India,Sweet Tooth,Chocolates,Chocolate Bars,9,944,1736
226,490298,Petvit Tick Repellent Powder for Pets,100 g,Repellent,Petvit,Merhaki Foods and Nutrition Pvt. Ltd.,Pet Care,Pet Grooming & Accessories,Pet Grooming & Accessories,5,403,403
227,477323,Aptagrow Chocolate Flavour Health Drink (For 3+ Years),400 g,Health Drink,Aptagrow,NUTRICIA INTERNATIONAL PRIVATE LIMITED,Baby Care,Baby Food,24 Months+,7,1590,1598
228,362127,Blueberry,125 g,Blueberry,,HOT,Vegetables & Fruits,Exotics,Exotics,1487,278,278
229,243715,Maybelline Colossal Super Black Kajal,0.35 g,Kajal,Maybelline,L'OREAL INDIA PRIVATE LIMITED,Personal Care,Cosmetics,Eye Make-Up,163,693,179
230,456771,Biotique Bio Almond Oil Nourishing Soap 150 g - Pack of 2,2 x 150 g,Soap,Biotique,Bio Veda Action Research Company,Personal Care,Bathing Soaps,Bathing Soaps,163,696,696
231,464274,Jerhigh Dog Treat Sticks (with Real Chicken and Spinach),70 g,Dog Treat,Jerhigh,Ryal Vuitton Private Limited,Pet Care,Dog Food & Treats,Dog Food & Treats,5,133,133
232,493709,GM Foods Poha - Pack of 2,2 x 500 g,Poha,GM Foods,GODHAN MASALA FOODS PVT LTD,"Atta, Rice & Dal","Poha, Daliya & Other Grains",Poha,16,1295,1288
233,481456,Happa Organic Apples and Mangoes Fruit Puree + Happa Organic Sweet Potatoes Mangoes and Pears Fruit Puree Combo,100 g + 100 g,Combo,Happa,Nascens Enterprises Pvt. Ltd.,Baby Care,Baby Food,6-12 Months,7,1590,1591
234,409232,SaveMore Wiper,1 unit,Wiper,SaveMore,HOT,Cleaning Essentials,Cleaning Tools,Wipers,18,1082,1271
235,485748,Gangaur Fine Besan - Pack of 2,2 x 500 g,Besan,Gangaur,MANTRI AGRO INDUSTRIES,"Atta, Rice & Dal","Besan, Sooji & Maida","Besan, Sooji & Maida",16,1166,1166
236,490438,Satyam Besan - Pack of 2,2 x 500 g,Besan,Satyam,VIRAKI BROTHERS,"Atta, Rice & Dal","Besan, Sooji & Maida","Besan, Sooji & Maida",16,1166,1166
237,492643,Town Grocer Sooji - Pack of 2,2 x 500 g,Sooji,Town Grocer,Congruence Trade And Services Pvt. Ltd.,"Atta, Rice & Dal","Besan, Sooji & Maida","Besan, Sooji & Maida",16,1166,1166
238,445708,Aravi Flexible Cleaning Duster (Microfiber),1 unit,Duster,Aravi,R.K. TRADERS,Cleaning Essentials,Cleaning Tools,Cleaning Accessories,18,1082,1283
239,489734,Bombae Hair Removal Disposable Women's Razor - Pack of 2,2 x 1 pack,Women's Razor,Bombae,Visage Lines Personal Care Pvt. Ltd.,Personal Care,Women's Grooming,Women's Razors & Trimmers,163,1893,1894
240,447877,Santoor Classic Hand Wash - Pack of 3,3 x 750 ml,Hand Wash,Santoor,Wipro Enterprises Pvt. Ltd.,Personal Care,Handwash,Handwash,163,699,699
241,241421,MTR Badam Flavoured Milk,180 ml,Flavoured Milk,MTR,MTR FOODS PVT LTD,Instant & Frozen Food,Instant Mixes,Drink Mixes,15,965,1770
242,478904,Paan's King Chocolate Paan,1 unit,Paan,Paan's King,Hands On Trades Pvt. Ltd.,Paan Corner,Paan,Paan,229,342,342
243,478053,"Happa Organic Mix Porridge (Sprouted Ragi, Almond and Dates Porridge)",200 g,Porridge,Happa,Nascens Enterprises Pvt. Ltd.,Baby Care,Baby Food,6-12 Months,7,1590,1591
244,424670,4700BC Sriracha Lime Cheese Popcorn - Pack of 2,2 x 35 g,Popcorn,4700BC,ZEA MAIZE PVT. LTD.,Munchies,Popcorn,Popcorn,1237,156,156
245,288497,Pedda Rasalu Mango,1 kg,Mango,,HOT,Vegetables & Fruits,Fresh Fruits,Fresh Fruits,1487,1503,1503
246,19281,Haldiram's Gupshup Peanut Namkeen,200 g,Peanut Namkeen,Haldiram's,Haldiram Snacks Private Limited,Munchies,Namkeen Snacks,Namkeen Snacks,1237,29,29
247,443549,Iceberg Lettuce,250 g,Lettuce,,HOT,Vegetables & Fruits,Exotics,Exotics,1487,278,278
248,368627,Dash Dustpan (Plastic),1 unit,Dustpan,Dash,DASH INDUSTRIES,Cleaning Essentials,Cleaning Tools,Cleaning Accessories,18,1082,1283
249,488292,Cif Cream Multi Purpose Cleaner - Pink Flower,500 ml,Multi Purpose Cleaner,Cif,Best Products & Solutions,Cleaning Essentials,Floor Cleaners & More,Floor Cleaners & More,18,51,51
250,496058,Fruit Box & Co. Windsor Fruit Tray II,4.5 kg - 5 kg,Fruit,Fruit Box & Co.,Box Fresh LLP,Vegetables & Fruits,Exotics,Exotics,1487,278,278
251,474422,Oreo Choco Vanilla Dutch Cocoa Wafer Bar,140.4 g,Wafer Bar,Oreo,Snackstar,Sweet Tooth,Chocolates,Wafer Chocolates,9,944,1172
252,103916,"Jabsons Roasted Peanuts, Nimboo Pudina",140 g,Peanuts,Jabsons,Bhrigu Foods LLP,Munchies,Namkeen Snacks,Namkeen Snacks,1237,29,29
253,366189,Sensodyne Deep Clean Sensitive Toothpaste,70 g,Toothpaste,Sensodyne,Hindustan Unilever Ltd.,Personal Care,Oral Care,Toothpaste,163,722,61
254,478052,Happa Organic Sweet Potatoes Mangoes and Pears Fruit Puree,100 g,Puree,Happa,Nascens Enterprises Pvt. Ltd.,Baby Care,Baby Food,6-12 Months,7,1590,1591
255,479991,Heinz Pear Puree,110 g,Puree,Heinz,R R INTERNATIONAL,Baby Care,Baby Food,6-12 Months,7,1590,1591
256,416579,Vim Lemon Dishwash Bar - Pack of 4,4 x 300 g,Dishwash Bar,Vim,Hindustan Unilever Ltd.,Cleaning Essentials,Dishwashing Bars,Dishwashing Bars,18,988,988
257,484543,Gainda Extreme Power Toilet Cleaner - Pack of 2,2 x 1 l,Toilet Cleaner,Gainda,GRAND CHEMICAL WORKS,Cleaning Essentials,Toilet Cleaners & More,Toilet Cleaners & More,18,987,987
258,370011,Ayush Natural Fairness Saffron Soap 4x100 g,4 x 100 g,Soap,Ayush,Hindustan Unilever Ltd.,Personal Care,Bathing Soaps,Bathing Soaps,163,696,696
259,477110,Rostaa Omani Dates,680 g,Dates,Rostaa,Royal Dry Fruits Pvt. Ltd.,Organic & Premium,"Dry Fruits, Nuts & Seeds","Dry Fruits, Nuts & Seeds",175,1937,1937
260,97251,Khadi Natural Amla & Bhringraj Hair Cleanser,210 ml,Hair Cleanser,Khadi Natural,Khadi Natural,Personal Care,Shampoo & Conditioner,Shampoo & Conditioner,163,166,166
261,392275,Haldiram's Nagpur Murukku,200 g,Murukku,Haldiram's Nagpur,HALDIRAM FOODS INTERNATIONAL LTD,Munchies,Namkeen Snacks,Namkeen Snacks,1237,29,29
262,300,Mirinda Soft Drink,750 ml,Soft Drink,Mirinda,PEPSI CO BEVERAGES,Cold Drinks & Juices,Soft Drinks,Cold Drink Bottles,332,1102,23
263,442167,Disano Pastalicious Elbows Domestic Pasta,500 g,Domestic Pasta,Disano,Universal Corporation Ltd.,Instant & Frozen Food,Pasta,Pasta & Macaroni,15,968,1753
264,319868,Safe Harvest Red Poha,500 g,Red Poha,Safe Harvest,SAFE HARVEST PVT LTD,Organic & Premium,Rice & Rice Products,Rice & Rice Products,175,1935,1935
265,93025,Tops Gold Khatta Meetha Pickle,400 g,Pickle,Tops Gold,GD Foods,Sauces & Spreads,Chutney & Pickle,Other Pickles,972,1126,43
266,282969,Biotique Dandelion Youth Anti-Ageing Serum,40 ml,Serum,Biotique,Bio Veda Action Research Company,Personal Care,Facial Care,Face Care,163,1117,1306
267,483652,Ching's Secret Dark Soy Sauce - Pack of 2,2 x 750 g,Soy Sauce,Ching's Secret,CAPITAL FOODS LTD,Sauces & Spreads,Asian Sauces,Asian Sauces,972,1130,1130
268,445598,Pears Pure And Gentle With 98 % Pure Glycerin & Natural Oils Washes Away Germs Hand Wash - Pack of 2,2 x 900 ml,Hand Wash,Pears,Hindustan Unilever Ltd.,Personal Care,Handwash,Handwash,163,699,699
269,442160,Organic India Organic Jaggery Powder,500 g,Organic Jaggery Powder,Organic India,ORGANIC INDIA PVT. LTD.,Organic & Premium,"Organic Salt, Sugar & Honey","Organic Salt, Sugar & Honey",175,1936,1936
270,487033,Panzani Ristorante Penne Rigate Pasta,500 g,Pasta,Panzani,Starlite,Instant & Frozen Food,Pasta,Pasta & Macaroni,15,968,1753
271,489664,Medimix Ayurvedic Nature Cool Soap - Buy 4 Get 1 Free - Pack of 2,2 x (5 x 125 g),Soap,Medimix,CHOLAYIL PVT. LTD.,Personal Care,Bathing Soaps,Bathing Soaps,163,696,696
272,490521,TIGI Bed Head Urban Anti+Dotes Shampoo,250 ml,Shampoo,TIGI Bed Head,Pari International,Personal Care,Shampoo & Conditioner,Shampoo & Conditioner,163,166,166
273,495176,24 Mantra Organic Mustard Oil - Pack of 2,2 x 1 l,Organic Mustard Oil,24 Mantra,SRESTA NATURAL BIO PRODUCTS PVT LTD,Organic & Premium,Oil & Ghee,Oil & Ghee,175,799,799
274,496081,Savlon Moisturising Glycerin Soap,5 x 125 g,Soap,Savlon,ITC Limited,Personal Care,Bathing Soaps,Bathing Soaps,163,696,696
275,13547,Borges Penne Rigate Mini Pasta,500 g,Pasta,Borges,BORGES INDIA PVT LTD,Instant & Frozen Food,Pasta,Pasta & Macaroni,15,968,1753
276,472828,Dancing Leaf Egyptian Mint Black Tea Bags,20 x 2 g,Tea Bags,Dancing Leaf,Dancing Leaf,"Tea, Coffee & Health Drinks",Tea,Black Tea,12,957,1561
277,479380,Aplus Kala Chana,1 kg,Kala Chana,Aplus,Ajit Singh Om Parkash Pvt. Ltd.,"Atta, Rice & Dal","Rajma, Chhole & Others",Rajma,16,1573,1198
278,482688,Toni&Guy Volume Addiction Shampoo,250 ml,Shampoo,Toni&Guy,,Personal Care,Shampoo & Conditioner,Shampoo & Conditioner,163,166,166
279,495693,Mee Mee Multi Storage Food Container (Microwavable),1 unit (240 ml),Container,Mee Mee,ME N MOMS PVT. LTD.,Baby Care,Feeding Accessories,Feeding Accessories,7,169,169
280,392680,Flair Dustbin (Plastic),1 unit,Dustbin,Flair,FLAIR WRITING INDUSTRIES LTD.,Cleaning Essentials,Cleaning Tools,Cleaning Accessories,18,1082,1283
281,39436,Sunlight Detergent Bar,150 g,Detergent Bar,Sunlight,Hindustan Unilever Ltd.,Cleaning Essentials,Detergent Powder & Bars,Detergent Bars,18,983,984
282,396907,Surf Excel Easy Wash Liquid Detergent,1 l,Liquid Detergent,Surf Excel,Hindustan Unilever Ltd.,Cleaning Essentials,Liquid Detergents,Liquid Detergents,18,1077,1077
283,482888,Sugar Free D'Lite Dark Zesty Orange Flavour Chocolate (Naturally Sweetned) - Pack of 2,2 x 40 g,Chocolate,Sugar Free D'Lite,Zydus Wellness Products Ltd.,Sweet Tooth,Chocolates,Chocolate Bars,9,944,1736
284,353,Real Fruit Power Mixed Fruit Juice 1 l,1 l,Juice,Real,Dabur India Pvt Ltd,Cold Drinks & Juices,Fruit Juices,Fruit Juices,332,955,367
285,496717,Street Wear Stay On Full Cover Foundation (Natural Honey),18 g,Foundation,Street Wear,Modi Mundi Pharma Private Limited,Personal Care,Cosmetics,Face Make-Up,163,693,178
286,459706,Savlon Cool Hexa Soap - Buy 4 Get 1 Free,5 x 125 g,Soap,Savlon,ITC Limited,Personal Care,Bathing Soaps,Bathing Soaps,163,696,696
287,477138,Rostaa Turkish Delight Assorted Dry Fruits,170 g,Assorted Dry Fruits,Rostaa,Starlite,Organic & Premium,"Dry Fruits, Nuts & Seeds","Dry Fruits, Nuts & Seeds",175,1937,1937
288,492855,VSR Maida - Pack of 3,3 x 500 g,Maida,VSR,BHAGYANAGAR FOODS,"Atta, Rice & Dal","Besan, Sooji & Maida","Besan, Sooji & Maida",16,1166,1166
289,479354,Aplus Maida,500 g,Maida,Aplus,Ajit Singh Om Parkash Pvt. Ltd.,"Atta, Rice & Dal","Besan, Sooji & Maida","Besan, Sooji & Maida",16,1166,1166
290,483479,"Happa Organic Mix Porridge (Sprouted Ragi, Almond and Dates Porridge) - Pack of 3",3 x 200 g,Porridge,Happa,Nascens Enterprises Pvt. Ltd.,Baby Care,Baby Food,6-12 Months,7,1590,1591
291,485554,Hellmann's Veg Mayonnaise - Pack of 2,2 x 800 g,Mayonnaise,Hellmann's,Hindustan Unilever Ltd.,Sauces & Spreads,Dips & Spreads,Mayonnaise,972,974,1101
