date,product_id,product_name,opening_stock,sales_quantity,stock_received,closing_stock,average_daily_demand,lead_time_days,safety_stock,reorder_point,reorder_quantity,stockout_flag,overstock_flag
2022-06-11,476825,Diwali Gift Card Free - Sample,141,21,0,120,17,2,31,65,119,0,0
2022-06-12,476825,Diwali Gift Card Free - Sample,120,19,0,101,17,2,31,65,119,0,0
2022-06-13,476825,Diwali Gift Card Free - Sample,101,12,0,89,17,2,31,65,119,0,0
2022-06-14,476825,Diwali Gift Card Free - Sample,89,15,0,74,17,2,31,65,119,0,0
2022-06-15,476825,Diwali Gift Card Free - Sample,74,18,0,56,17,2,31,65,119,0,0
2022-06-16,476825,Diwali Gift Card Free - Sample,56,17,119,158,17,2,31,65,119,0,0
2022-06-17,476825,Diwali Gift Card Free - Sample,158,16,0,142,17,2,31,65,119,0,0
2022-06-18,476825,Diwali Gift Card Free - Sample,142,17,0,125,17,2,31,65,119,0,0
2022-06-19,476825,Diwali Gift Card Free - Sample,125,16,0,109,17,2,31,65,119,0,0
2022-06-20,476825,Diwali Gift Card Free - Sample,109,18,0,91,17,2,31,65,119,0,0
2022-06-21,476825,Diwali Gift Card Free - Sample,91,23,0,68,17,2,31,65,119,0,0
2022-06-22,476825,Diwali Gift Card Free - Sample,68,6,0,62,17,2,31,65,119,0,0
2022-06-23,476825,Diwali Gift Card Free - Sample,62,16,119,165,17,2,31,65,119,0,0
2022-06-24,476825,Diwali Gift Card Free - Sample,165,18,0,147,17,2,31,65,119,0,0
2022-06-25,476825,Diwali Gift Card Free - Sample,147,18,0,129,17,2,31,65,119,0,0
2022-06-26,476825,Diwali Gift Card Free - Sample,129,15,0,114,17,2,31,65,119,0,0
2022-06-27,476825,Diwali Gift Card Free - Sample,114,10,0,104,17,2,31,65,119,0,0
2022-06-28,476825,Diwali Gift Card Free - Sample,104,18,0,86,17,2,31,65,119,0,0
2022-06-29,476825,Diwali Gift Card Free - Sample,86,24,0,62,17,2,31,65,119,0,0
2022-06-30,476825,Diwali Gift Card Free - Sample,62,10,119,171,17,2,31,65,119,0,0
2022-07-01,476825,Diwali Gift Card Free - Sample,171,21,0,150,17,2,31,65,119,0,0
2022-07-02,476825,Diwali Gift Card Free - Sample,150,16,0,134,17,2,31,65,119,0,0
2022-07-03,476825,Diwali Gift Card Free - Sample,134,17,0,117,17,2,31,65,119,0,0
2022-07-04,476825,Diwali Gift Card Free - Sample,117,13,0,104,17,2,31,65,119,0,0
2022-07-05,476825,Diwali Gift Card Free - Sample,104,16,0,88,17,2,31,65,119,0,0
2022-07-06,476825,Diwali Gift Card Free - Sample,88,23,0,65,17,2,31,65,119,0,0
2022-07-07,476825,Diwali Gift Card Free - Sample,65,19,119,165,17,2,31,65,119,0,0
2022-07-08,476825,Diwali Gift Card Free - Sample,165,24,0,141,17,2,31,65,119,0,0
2022-07-09,476825,Diwali Gift Card Free - Sample,141,22,0,119,17,2,31,65,119,0,0
2022-07-10,476825,Diwali Gift Card Free - Sample,119,19,0,100,17,2,31,65,119,0,0
2022-04-01,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,697,31,0,666,33,5,55,220,264,0,0
2022-04-02,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,666,34,0,632,33,5,55,220,264,0,0
2022-04-03,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,632,27,0,605,33,5,55,220,264,0,0
2022-04-04,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,605,41,0,564,33,5,55,220,264,0,0
2022-04-05,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,564,23,0,541,33,5,55,220,264,0,0
2022-04-06,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,541,39,0,502,33,5,55,220,264,0,0
2022-04-07,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,502,31,0,471,33,5,55,220,264,0,0
2022-04-08,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,471,43,0,428,33,5,55,220,264,0,0
2022-04-09,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,428,39,0,389,33,5,55,220,264,0,0
2022-04-10,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,389,48,0,341,33,5,55,220,264,0,0
2022-04-11,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,341,39,0,302,33,5,55,220,264,0,0
2022-04-12,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,302,20,0,282,33,5,55,220,264,0,0
2022-04-13,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,282,32,0,250,33,5,55,220,264,0,0
2022-04-14,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,250,23,0,227,33,5,55,220,264,0,0
2022-04-15,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,227,29,0,198,33,5,55,220,264,0,0
2022-04-16,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,198,45,264,417,33,5,55,220,264,0,0
2022-04-17,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,417,38,0,379,33,5,55,220,264,0,0
2022-04-18,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,379,27,0,352,33,5,55,220,264,0,0
2022-04-19,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,352,25,0,327,33,5,55,220,264,0,0
2022-04-20,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,327,33,0,294,33,5,55,220,264,0,0
2022-04-21,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,294,23,0,271,33,5,55,220,264,0,0
2022-04-22,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,271,27,0,244,33,5,55,220,264,0,0
2022-04-23,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,244,36,0,208,33,5,55,220,264,0,0
2022-04-24,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,208,43,264,429,33,5,55,220,264,0,0
2022-04-25,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,429,38,0,391,33,5,55,220,264,0,0
2022-04-26,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,391,14,0,377,33,5,55,220,264,0,0
2022-04-27,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,377,36,0,341,33,5,55,220,264,0,0
2022-04-28,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,341,34,0,307,33,5,55,220,264,0,0
2022-04-29,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,307,36,0,271,33,5,55,220,264,0,0
2022-04-30,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,271,46,0,225,33,5,55,220,264,0,0
2022-05-01,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,225,16,0,209,33,5,55,220,264,0,0
2022-05-02,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,209,28,264,445,33,5,55,220,264,0,0
2022-05-03,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,445,38,0,407,33,5,55,220,264,0,0
2022-05-04,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,407,20,0,387,33,5,55,220,264,0,0
2022-05-05,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,387,45,0,342,33,5,55,220,264,0,0
2022-05-06,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,342,36,0,306,33,5,55,220,264,0,0
2022-05-07,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,306,40,0,266,33,5,55,220,264,0,0
2022-05-08,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,266,28,0,238,33,5,55,220,264,0,0
2022-05-09,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,238,40,0,198,33,5,55,220,264,0,0
2022-05-10,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,198,42,264,420,33,5,55,220,264,0,0
2022-05-11,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,420,35,0,385,33,5,55,220,264,0,0
2022-05-12,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,385,35,0,350,33,5,55,220,264,0,0
2022-05-13,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,350,35,0,315,33,5,55,220,264,0,0
2022-05-14,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,315,26,0,289,33,5,55,220,264,0,0
2022-05-15,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,289,32,0,257,33,5,55,220,264,0,0
2022-05-16,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,257,32,0,225,33,5,55,220,264,0,0
2022-05-17,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,225,36,0,189,33,5,55,220,264,0,0
2022-05-18,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,189,41,264,412,33,5,55,220,264,0,0
2022-05-19,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,412,24,0,388,33,5,55,220,264,0,0
2022-05-20,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,388,32,0,356,33,5,55,220,264,0,0
2022-05-21,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,356,45,0,311,33,5,55,220,264,0,0
2022-05-22,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,311,27,0,284,33,5,55,220,264,0,0
2022-05-23,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,284,26,0,258,33,5,55,220,264,0,0
2022-05-24,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,258,35,0,223,33,5,55,220,264,0,0
2022-05-25,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,223,40,0,183,33,5,55,220,264,0,0
2022-05-26,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,183,33,264,414,33,5,55,220,264,0,0
2022-05-27,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,414,44,0,370,33,5,55,220,264,0,0
2022-05-28,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,370,40,0,330,33,5,55,220,264,0,0
2022-05-29,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,330,40,0,290,33,5,55,220,264,0,0
2022-05-30,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,290,38,0,252,33,5,55,220,264,0,0
2022-05-31,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,252,52,0,200,33,5,55,220,264,0,0
2022-06-01,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,200,31,264,433,33,5,55,220,264,0,0
2022-06-02,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,433,16,0,417,33,5,55,220,264,0,0
2022-06-03,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,417,46,0,371,33,5,55,220,264,0,0
2022-06-04,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,371,29,0,342,33,5,55,220,264,0,0
2022-06-05,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,342,34,0,308,33,5,55,220,264,0,0
2022-06-06,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,308,44,0,264,33,5,55,220,264,0,0
2022-06-07,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,264,20,0,244,33,5,55,220,264,0,0
2022-06-08,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,244,23,0,221,33,5,55,220,264,0,0
2022-06-09,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,221,20,0,201,33,5,55,220,264,0,0
2022-06-10,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,201,26,264,439,33,5,55,220,264,0,0
2022-06-11,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,439,37,0,402,33,5,55,220,264,0,0
2022-06-12,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,402,37,0,365,33,5,55,220,264,0,0
2022-06-13,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,365,35,0,330,33,5,55,220,264,0,0
2022-06-14,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,330,21,0,309,33,5,55,220,264,0,0
2022-06-15,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,309,14,0,295,33,5,55,220,264,0,0
2022-06-16,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,295,33,0,262,33,5,55,220,264,0,0
2022-06-17,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,262,29,0,233,33,5,55,220,264,0,0
2022-06-18,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,233,37,0,196,33,5,55,220,264,0,0
2022-06-19,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,196,39,264,421,33,5,55,220,264,0,0
2022-06-20,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,421,34,0,387,33,5,55,220,264,0,0
2022-06-21,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,387,39,0,348,33,5,55,220,264,0,0
2022-06-22,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,348,35,0,313,33,5,55,220,264,0,0
2022-06-23,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,313,37,0,276,33,5,55,220,264,0,0
2022-06-24,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,276,27,0,249,33,5,55,220,264,0,0
2022-06-25,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,249,32,0,217,33,5,55,220,264,0,0
2022-06-26,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,217,35,264,446,33,5,55,220,264,0,0
2022-06-27,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,446,40,0,406,33,5,55,220,264,0,0
2022-06-28,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,406,30,0,376,33,5,55,220,264,0,0
2022-06-29,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,376,37,0,339,33,5,55,220,264,0,0
2022-06-30,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,339,31,0,308,33,5,55,220,264,0,0
2022-07-01,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,308,32,0,276,33,5,55,220,264,0,0
2022-07-02,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,276,40,0,236,33,5,55,220,264,0,0
2022-07-03,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,236,17,0,219,33,5,55,220,264,0,0
2022-07-04,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,219,22,264,461,33,5,55,220,264,0,0
2022-07-05,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,461,21,0,440,33,5,55,220,264,0,0
2022-07-06,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,440,14,0,426,33,5,55,220,264,0,0
2022-07-07,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,426,27,0,399,33,5,55,220,264,0,0
2022-07-08,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,399,39,0,360,33,5,55,220,264,0,0
2022-07-09,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,360,31,0,329,33,5,55,220,264,0,0
2022-07-10,483438,Plum BodyLovin' Trippin' Mimosas Shower Gel - Sample,329,35,0,294,33,5,55,220,264,0,0
2022-04-01,480473,Flipkart Valentine Day Greeting - Card,488,24,0,464,30,4,56,176,300,0,0
2022-04-02,480473,Flipkart Valentine Day Greeting - Card,464,40,0,424,30,4,56,176,300,0,0
2022-04-03,480473,Flipkart Valentine Day Greeting - Card,424,31,0,393,30,4,56,176,300,0,0
2022-04-04,480473,Flipkart Valentine Day Greeting - Card,393,24,0,369,30,4,56,176,300,0,0
2022-04-05,480473,Flipkart Valentine Day Greeting - Card,369,26,0,343,30,4,56,176,300,0,0
2022-04-06,480473,Flipkart Valentine Day Greeting - Card,343,19,0,324,30,4,56,176,300,0,0
2022-04-07,480473,Flipkart Valentine Day Greeting - Card,324,23,0,301,30,4,56,176,300,0,0
2022-04-08,480473,Flipkart Valentine Day Greeting - Card,301,27,0,274,30,4,56,176,300,0,0
2022-04-09,480473,Flipkart Valentine Day Greeting - Card,274,36,0,238,30,4,56,176,300,0,0
2022-04-10,480473,Flipkart Valentine Day Greeting - Card,238,43,0,195,30,4,56,176,300,0,0
2022-04-11,480473,Flipkart Valentine Day Greeting - Card,195,20,0,175,30,4,56,176,300,0,0
2022-04-12,480473,Flipkart Valentine Day Greeting - Card,175,33,300,442,30,4,56,176,300,0,0
2022-04-13,480473,Flipkart Valentine Day Greeting - Card,442,22,0,420,30,4,56,176,300,0,0
2022-04-14,480473,Flipkart Valentine Day Greeting - Card,420,34,0,386,30,4,56,176,300,0,0
2022-04-15,480473,Flipkart Valentine Day Greeting - Card,386,29,0,357,30,4,56,176,300,0,0
2022-04-16,480473,Flipkart Valentine Day Greeting - Card,357,16,0,341,30,4,56,176,300,0,0
2022-04-17,480473,Flipkart Valentine Day Greeting - Card,341,37,0,304,30,4,56,176,300,0,0
2022-04-18,480473,Flipkart Valentine Day Greeting - Card,304,25,0,279,30,4,56,176,300,0,0
2022-04-19,480473,Flipkart Valentine Day Greeting - Card,279,26,0,253,30,4,56,176,300,0,0
2022-04-20,480473,Flipkart Valentine Day Greeting - Card,253,22,0,231,30,4,56,176,300,0,0
2022-04-21,480473,Flipkart Valentine Day Greeting - Card,231,25,0,206,30,4,56,176,300,0,0
2022-04-22,480473,Flipkart Valentine Day Greeting - Card,206,33,0,173,30,4,56,176,300,0,0
2022-04-23,480473,Flipkart Valentine Day Greeting - Card,173,29,300,444,30,4,56,176,300,0,0
2022-04-24,480473,Flipkart Valentine Day Greeting - Card,444,32,0,412,30,4,56,176,300,0,0
2022-04-25,480473,Flipkart Valentine Day Greeting - Card,412,33,0,379,30,4,56,176,300,0,0
2022-04-26,480473,Flipkart Valentine Day Greeting - Card,379,40,0,339,30,4,56,176,300,0,0
2022-04-27,480473,Flipkart Valentine Day Greeting - Card,339,27,0,312,30,4,56,176,300,0,0
2022-04-28,480473,Flipkart Valentine Day Greeting - Card,312,19,0,293,30,4,56,176,300,0,0
2022-04-29,480473,Flipkart Valentine Day Greeting - Card,293,38,0,255,30,4,56,176,300,0,0
2022-04-30,480473,Flipkart Valentine Day Greeting - Card,255,28,0,227,30,4,56,176,300,0,0
2022-05-01,480473,Flipkart Valentine Day Greeting - Card,227,38,0,189,30,4,56,176,300,0,0
2022-05-02,480473,Flipkart Valentine Day Greeting - Card,189,33,0,156,30,4,56,176,300,0,0
2022-05-03,480473,Flipkart Valentine Day Greeting - Card,156,29,300,427,30,4,56,176,300,0,0
2022-05-04,480473,Flipkart Valentine Day Greeting - Card,427,33,0,394,30,4,56,176,300,0,0
2022-05-05,480473,Flipkart Valentine Day Greeting - Card,394,45,0,349,30,4,56,176,300,0,0
2022-05-06,480473,Flipkart Valentine Day Greeting - Card,349,46,0,303,30,4,56,176,300,0,0
2022-05-07,480473,Flipkart Valentine Day Greeting - Card,303,31,0,272,30,4,56,176,300,0,0
2022-05-08,480473,Flipkart Valentine Day Greeting - Card,272,31,0,241,30,4,56,176,300,0,0
2022-05-09,480473,Flipkart Valentine Day Greeting - Card,241,38,0,203,30,4,56,176,300,0,0
2022-05-10,480473,Flipkart Valentine Day Greeting - Card,203,24,0,179,30,4,56,176,300,0,0
2022-05-11,480473,Flipkart Valentine Day Greeting - Card,179,32,0,147,30,4,56,176,300,0,0
2022-05-12,480473,Flipkart Valentine Day Greeting - Card,147,30,300,417,30,4,56,176,300,0,0
2022-05-13,480473,Flipkart Valentine Day Greeting - Card,417,32,0,385,30,4,56,176,300,0,0
2022-05-14,480473,Flipkart Valentine Day Greeting - Card,385,24,0,361,30,4,56,176,300,0,0
2022-05-15,480473,Flipkart Valentine Day Greeting - Card,361,18,0,343,30,4,56,176,300,0,0
2022-05-16,480473,Flipkart Valentine Day Greeting - Card,343,14,0,329,30,4,56,176,300,0,0
2022-05-17,480473,Flipkart Valentine Day Greeting - Card,329,22,0,307,30,4,56,176,300,0,0
2022-05-18,480473,Flipkart Valentine Day Greeting - Card,307,27,0,280,30,4,56,176,300,0,0
2022-05-19,480473,Flipkart Valentine Day Greeting - Card,280,28,0,252,30,4,56,176,300,0,0
2022-05-20,480473,Flipkart Valentine Day Greeting - Card,252,45,0,207,30,4,56,176,300,0,0
2022-05-21,480473,Flipkart Valentine Day Greeting - Card,207,38,0,169,30,4,56,176,300,0,0
2022-05-22,480473,Flipkart Valentine Day Greeting - Card,169,23,300,446,30,4,56,176,300,0,0
2022-05-23,480473,Flipkart Valentine Day Greeting - Card,446,33,0,413,30,4,56,176,300,0,0
2022-05-24,480473,Flipkart Valentine Day Greeting - Card,413,27,0,386,30,4,56,176,300,0,0
2022-05-25,480473,Flipkart Valentine Day Greeting - Card,386,28,0,358,30,4,56,176,300,0,0
2022-05-26,480473,Flipkart Valentine Day Greeting - Card,358,31,0,327,30,4,56,176,300,0,0
2022-05-27,480473,Flipkart Valentine Day Greeting - Card,327,35,0,292,30,4,56,176,300,0,0
2022-05-28,480473,Flipkart Valentine Day Greeting - Card,292,27,0,265,30,4,56,176,300,0,0
2022-05-29,480473,Flipkart Valentine Day Greeting - Card,265,38,0,227,30,4,56,176,300,0,0
2022-05-30,480473,Flipkart Valentine Day Greeting - Card,227,21,0,206,30,4,56,176,300,0,0
2022-05-31,480473,Flipkart Valentine Day Greeting - Card,206,30,0,176,30,4,56,176,300,0,0
2022-06-01,480473,Flipkart Valentine Day Greeting - Card,176,49,300,427,30,4,56,176,300,0,0
2022-06-02,480473,Flipkart Valentine Day Greeting - Card,427,32,0,395,30,4,56,176,300,0,0
2022-06-03,480473,Flipkart Valentine Day Greeting - Card,395,41,0,354,30,4,56,176,300,0,0
2022-06-04,480473,Flipkart Valentine Day Greeting - Card,354,31,0,323,30,4,56,176,300,0,0
2022-06-05,480473,Flipkart Valentine Day Greeting - Card,323,34,0,289,30,4,56,176,300,0,0
2022-06-06,480473,Flipkart Valentine Day Greeting - Card,289,30,0,259,30,4,56,176,300,0,0
2022-06-07,480473,Flipkart Valentine Day Greeting - Card,259,29,0,230,30,4,56,176,300,0,0
2022-06-08,480473,Flipkart Valentine Day Greeting - Card,230,24,0,206,30,4,56,176,300,0,0
2022-06-09,480473,Flipkart Valentine Day Greeting - Card,206,33,0,173,30,4,56,176,300,0,0
2022-06-10,480473,Flipkart Valentine Day Greeting - Card,173,24,300,449,30,4,56,176,300,0,0
2022-06-11,480473,Flipkart Valentine Day Greeting - Card,449,35,0,414,30,4,56,176,300,0,0
2022-06-12,480473,Flipkart Valentine Day Greeting - Card,414,38,0,376,30,4,56,176,300,0,0
2022-06-13,480473,Flipkart Valentine Day Greeting - Card,376,33,0,343,30,4,56,176,300,0,0
2022-06-14,480473,Flipkart Valentine Day Greeting - Card,343,28,0,315,30,4,56,176,300,0,0
2022-06-15,480473,Flipkart Valentine Day Greeting - Card,315,33,0,282,30,4,56,176,300,0,0
2022-06-16,480473,Flipkart Valentine Day Greeting - Card,282,28,0,254,30,4,56,176,300,0,0
2022-06-17,480473,Flipkart Valentine Day Greeting - Card,254,37,0,217,30,4,56,176,300,0,0
2022-06-18,480473,Flipkart Valentine Day Greeting - Card,217,16,0,201,30,4,56,176,300,0,0
2022-06-19,480473,Flipkart Valentine Day Greeting - Card,201,27,0,174,30,4,56,176,300,0,0
2022-06-20,480473,Flipkart Valentine Day Greeting - Card,174,15,300,459,30,4,56,176,300,0,0
2022-06-21,480473,Flipkart Valentine Day Greeting - Card,459,19,0,440,30,4,56,176,300,0,0
2022-06-22,480473,Flipkart Valentine Day Greeting - Card,440,40,0,400,30,4,56,176,300,0,0
2022-06-23,480473,Flipkart Valentine Day Greeting - Card,400,37,0,363,30,4,56,176,300,0,0
2022-06-24,480473,Flipkart Valentine Day Greeting - Card,363,25,0,338,30,4,56,176,300,0,0
2022-06-25,480473,Flipkart Valentine Day Greeting - Card,338,19,0,319,30,4,56,176,300,0,0
2022-06-26,480473,Flipkart Valentine Day Greeting - Card,319,8,0,311,30,4,56,176,300,0,0
2022-06-27,480473,Flipkart Valentine Day Greeting - Card,311,26,0,285,30,4,56,176,300,0,0
2022-06-28,480473,Flipkart Valentine Day Greeting - Card,285,48,0,237,30,4,56,176,300,0,0
2022-06-29,480473,Flipkart Valentine Day Greeting - Card,237,33,0,204,30,4,56,176,300,0,0
2022-06-30,480473,Flipkart Valentine Day Greeting - Card,204,26,0,178,30,4,56,176,300,0,0
2022-07-01,480473,Flipkart Valentine Day Greeting - Card,178,33,0,145,30,4,56,176,300,0,0
2022-07-02,480473,Flipkart Valentine Day Greeting - Card,145,18,300,427,30,4,56,176,300,0,0
2022-07-03,480473,Flipkart Valentine Day Greeting - Card,427,28,0,399,30,4,56,176,300,0,0
2022-07-04,480473,Flipkart Valentine Day Greeting - Card,399,31,0,368,30,4,56,176,300,0,0
2022-07-05,480473,Flipkart Valentine Day Greeting - Card,368,29,0,339,30,4,56,176,300,0,0
2022-07-06,480473,Flipkart Valentine Day Greeting - Card,339,36,0,303,30,4,56,176,300,0,0
2022-07-07,480473,Flipkart Valentine Day Greeting - Card,303,33,0,270,30,4,56,176,300,0,0
2022-07-08,480473,Flipkart Valentine Day Greeting - Card,270,35,0,235,30,4,56,176,300,0,0
2022-07-09,480473,Flipkart Valentine Day Greeting - Card,235,25,0,210,30,4,56,176,300,0,0
2022-07-10,480473,Flipkart Valentine Day Greeting - Card,210,37,0,173,30,4,56,176,300,0,0
2022-04-01,483694,Dabur Vita Chocolate Health Drink - Sample,681,43,0,638,32,5,50,210,256,0,0
2022-04-02,483694,Dabur Vita Chocolate Health Drink - Sample,638,30,0,608,32,5,50,210,256,0,0
2022-04-03,483694,Dabur Vita Chocolate Health Drink - Sample,608,43,0,565,32,5,50,210,256,0,0
2022-04-04,483694,Dabur Vita Chocolate Health Drink - Sample,565,28,0,537,32,5,50,210,256,0,0
2022-04-05,483694,Dabur Vita Chocolate Health Drink - Sample,537,44,0,493,32,5,50,210,256,0,0
